LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business
IXZ,VEER SARVARKAR,G8,461,1234567,1,BOM,NETAJI SUBHAS CHANDRA BOSE,715,IST,197,1690,7910
IXZ,VEER SARVARKAR,G8,465,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,745,IST,199,1640,6100
IXZ,VEER SARVARKAR,G8,102,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1125,IST,199,2640,6780
IXZ,VEER SARVARKAR,G8,305,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1025,IST,201,4190,10350
IXZ,VEER SARVARKAR,6E,926,1234567,2,MAA,NETAJI SUBHAS CHANDRA BOSE,820,IST,202,4650,9380
IXZ,VEER SARVARKAR,SG,254,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1455,IST,203,4230,8230
IXZ,VEER SARVARKAR,G8,291,1234567,1,BLR,NETAJI SUBHAS CHANDRA BOSE,1405,IST,207,4680,9030
IXZ,VEER SARVARKAR,G8,802,2,1,BLR,INDIRA GANDHI,1445,IST,214,4290,10050
IXZ,VEER SARVARKAR,AI,3708,4,2,CCU,INDIRA GANDHI,2355,IST,221,3900,8530
IXZ,VEER SARVARKAR,SG,292,1234567,1,DEL,INDIRA GANDHI,945,IST,229,4530,9130
IXZ,VEER SARVARKAR,G8,102,1234567,2,CCU,RAJIV GANDHI,1125,IST,249,4320,9540
IXZ,VEER SARVARKAR,AI,788,1234567,2,CCU,CHENNAI,830,IST,254,3160,9920
IXZ,VEER SARVARKAR,SG,254,1234567,2,CCU,CHENNAI,1455,IST,261,4560,8770
IXZ,VEER SARVARKAR,AI,788,1234567,2,CCU,CHENNAI,830,IST,262,3760,8790
IXZ,VEER SARVARKAR,9W,2264,1234567,2,CCU,CHENNAI,810,IST,266,4800,9410
IXZ,VEER SARVARKAR,6E,624,1234567,2,MAA,CHENNAI,1130,IST,266,3250,10110
IXZ,VEER SARVARKAR,AI,3550,6,2,MAA,CHENNAI,1320,IST,267,3570,9050
IXZ,VEER SARVARKAR,AI,3787,3,1,MAA,CHENNAI,1240,IST,269,3260,8220
IXZ,VEER SARVARKAR,AI,488,15,2,VTZ,CHENNAI,1230,IST,269,3460,8540
IXZ,VEER SARVARKAR,AI,787,1234567,1,CCU,CHENNAI,750,IST,270,4350,10620
IXZ,VEER SARVARKAR,6E,972,1234567,1,CCU,CHENNAI,845,IST,270,4150,9500
IXZ,VEER SARVARKAR,AI,3549,6,1,MAA,CHENNAI,1240,IST,273,3950,10140
IXZ,VEER SARVARKAR,AI,488,15,2,VTZ,CHENNAI,1230,IST,275,3480,10750
IXZ,VEER SARVARKAR,AI,488,15,2,VTZ,CHENNAI,1230,IST,277,4610,10510
IXZ,VEER SARVARKAR,6E,188,1234567,1,MAA,CHENNAI,1045,IST,278,4440,9980
IXZ,VEER SARVARKAR,6E,6616,1234567,2,CCU,CHENNAI,1020,IST,304,5260,12400
IXZ,VEER SARVARKAR,6E,624,1234567,2,MAA,CHENNAI,1110,IST,316,6600,11670
IXZ,VEER SARVARKAR,G8,304,1234567,2,MAA,CHENNAI,1055,IST,326,6250,12630
IXZ,VEER SARVARKAR,UK,747,1234567,1,CCU,VISAKHAPATNAM,1230,IST,335,5370,11180
IXZ,VEER SARVARKAR,AI,551,2457,1,MAA,VISAKHAPATNAM,1240,IST,337,6490,12270
IXZ,VEER SARVARKAR,UK,772,67,2,DEL,VISAKHAPATNAM,900,IST,337,6970,12380
IXZ,VEER SARVARKAR,AI,3788,3,2,MAA,VISAKHAPATNAM,1320,IST,349,6840,12880
JAI,JAIPUR,9W,2267,1234567,2,IDR,AHMEDABAD,1645,IST,24,1690,5800
JAI,JAIPUR,SG,2623,1234567,1,DEL,AHMEDABAD,810,IST,26,2350,7170
JAI,JAIPUR,6E,525,1234567,1,DEL,AHMEDABAD,1045,IST,28,2970,7280
JAI,JAIPUR,9W,2262,1234567,2,IXC,AHMEDABAD,925,IST,28,1900,7790
JAI,JAIPUR,6E,169,1234567,2,BLR,AHMEDABAD,400,IST,30,1240,5270
JAI,JAIPUR,S2,4417,1234567,2,BOM,AHMEDABAD,2050,IST,33,2280,6170
JAI,JAIPUR,9W,2807,1234567,2,DEL,BENGALURU,1315,IST,33,1170,5630
JAI,JAIPUR,6E,504,1234567,1,BOM,BENGALURU,1905,IST,35,1410,6340
JAI,JAIPUR,SG,2637,1234567,1,UDR,BENGALURU,1050,IST,35,2750,5220
JAI,JAIPUR,6E,6151,1234567,2,HYD,BENGALURU,605,IST,35,1490,6190
JAI,JAIPUR,9W,2459,1234567,1,DEL,BENGALURU,900,IST,37,1050,7830
JAI,JAIPUR,6E,556,1234567,2,BLR,BENGALURU,2015,IST,37,2760,7290
JAI,JAIPUR,6E,394,1234567,2,BOM,BENGALURU,1715,IST,37,2920,7130
JAI,JAIPUR,6E,491,1234567,1,IXC,BENGALURU,1155,IST,38,2360,7400
JAI,JAIPUR,9W,2830,7,2,LKO,BENGALURU,1600,IST,38,1310,5040
JAI,JAIPUR,6E,3813,1234567,2,DEL,BENGALURU,1935,IST,41,2080,6340
JAI,JAIPUR,SG,2916,1234567,2,DEL,BENGALURU,1215,IST,42,2690,7640
JAI,JAIPUR,AI,491,1234567,1,DEL,BENGALURU,1255,IST,44,1850,6440
JAI,JAIPUR,9W,2055,1234567,1,BOM,BENGALURU,750,IST,46,1370,6180
JAI,JAIPUR,9W,2262,1234567,2,IXC,MUMBAI,1400,IST,49,1130,6910
JAI,JAIPUR,9W,2416,1234567,2,DEL,MUMBAI,1645,IST,68,1740,5180
JAI,JAIPUR,9I,643,1234567,1,DEL,MUMBAI,1735,IST,69,1720,6330
JAI,JAIPUR,I5,1426,6,1,PNQ,MUMBAI,1915,IST,69,1280,6910
JAI,JAIPUR,SG,2790,1234567,1,STV,MUMBAI,2200,IST,69,1810,6170
JAI,JAIPUR,6E,207,1234567,1,BOM,MUMBAI,720,IST,70,2340,7850
JAI,JAIPUR,6E,217,1234567,1,BOM,MUMBAI,2140,IST,74,2250,7780
JAI,JAIPUR,9W,2054,1234567,2,BOM,MUMBAI,1640,IST,74,2430,5670
JAI,JAIPUR,SG,2623,1234567,2,UDR,MUMBAI,725,IST,74,1880,6550
JAI,JAIPUR,9W,2823,1234567,2,IDR,MUMBAI,1145,IST,75,1300,6120
JAI,JAIPUR,9W,2249,1234567,1,DEL,MUMBAI,700,IST,76,1060,6880
JAI,JAIPUR,6E,423,1234567,1,DEL,MUMBAI,1345,IST,76,1320,7190
JAI,JAIPUR,AI,491,1234567,1,DEL,MUMBAI,1810,IST,76,2220,7540
JAI,JAIPUR,SG,842,1234567,1,GAU,MUMBAI,1350,IST,76,2400,6850
JAI,JAIPUR,6E,914,1234567,1,IXJ,MUMBAI,1715,IST,76,2030,6920
JAI,JAIPUR,9W,2250,1234567,2,DEL,MUMBAI,730,IST,76,1050,6250
JAI,JAIPUR,6E,203,1234567,2,DEL,MUMBAI,1045,IST,76,2810,5570
JAI,JAIPUR,9W,2249,1234567,1,DEL,MUMBAI,705,IST,77,1150,5840
JAI,JAIPUR,6E,965,1234567,2,BOM,MUMBAI,845,IST,77,1930,7510
JAI,JAIPUR,9W,2353,1234567,2,DEL,MUMBAI,1050,IST,77,2360,7890
JAI,JAIPUR,6E,274,7,2,HYD,MUMBAI,1405,IST,77,2400,5510
JAI,JAIPUR,6E,556,1234567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,2115,IST,78,1420,6800
JAI,JAIPUR,AI,492,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1850,IST,78,1340,7280
JAI,JAIPUR,SG,873,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,1305,IST,79,2020,7940
JAI,JAIPUR,9W,2353,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1045,IST,79,2250,6990
JAI,JAIPUR,6E,642,1234567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,540,IST,80,2450,6300
JAI,JAIPUR,9W,2256,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,2020,IST,80,2270,7980
JAI,JAIPUR,9W,2267,1234567,1,LKO,NETAJI SUBHAS CHANDRA BOSE,1615,IST,81,2030,5240
JAI,JAIPUR,SG,841,1234567,2,GAU,NETAJI SUBHAS CHANDRA BOSE,755,IST,81,1140,5710
JAI,JAIPUR,6E,832,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,2330,IST,82,2100,7930
JAI,JAIPUR,SG,2985,1234567,2,VNS,NETAJI SUBHAS CHANDRA BOSE,625,IST,86,1650,6790
JAI,JAIPUR,SG,2623,1234567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,655,IST,88,1340,6770
JAI,JAIPUR,6E,965,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,910,IST,88,2580,7880
JAI,JAIPUR,G8,388,1234567,2,BOM,INDIRA GANDHI,1305,IST,88,1260,6510
JAI,JAIPUR,6E,175,1234567,2,CCU,INDIRA GANDHI,2305,IST,88,1850,6850
JAI,JAIPUR,6E,175,1234567,2,CCU,INDIRA GANDHI,2155,IST,89,2100,6270
JAI,JAIPUR,6E,641,1234567,1,BLR,INDIRA GANDHI,830,IST,90,2660,7810
JAI,JAIPUR,9W,2247,1234567,1,DEL,INDIRA GANDHI,1025,IST,90,2100,6420
JAI,JAIPUR,6E,341,1234567,1,MAA,INDIRA GANDHI,115,IST,90,2140,5040
JAI,JAIPUR,6E,207,1234567,1,BOM,INDIRA GANDHI,725,IST,91,2000,5100
JAI,JAIPUR,9W,2267,1234567,1,LKO,INDIRA GANDHI,1615,IST,91,2800,7080
JAI,JAIPUR,G8,702,1234567,2,CCU,INDIRA GANDHI,1915,IST,91,2470,6070
JAI,JAIPUR,6E,606,1234567,2,DEL,INDIRA GANDHI,600,IST,91,2410,6210
JAI,JAIPUR,G8,701,1234567,1,CCU,INDIRA GANDHI,820,IST,92,2960,6860
JAI,JAIPUR,6E,6204,1234567,1,CCU,INDIRA GANDHI,1635,IST,92,2450,5270
JAI,JAIPUR,SG,2988,123456,1,UDR,INDIRA GANDHI,2105,IST,92,2560,7530
JAI,JAIPUR,6E,556,1234567,2,BLR,INDIRA GANDHI,2015,IST,92,2140,7050
JAI,JAIPUR,9W,2251,1234567,1,DEL,INDIRA GANDHI,1920,IST,93,2440,7610
JAI,JAIPUR,6E,638,1234567,1,HYD,INDIRA GANDHI,2125,IST,93,2800,5920
JAI,JAIPUR,9W,2830,1234567,1,IDR,INDIRA GANDHI,1530,IST,93,2220,7730
JAI,JAIPUR,G8,388,1234567,2,BOM,INDIRA GANDHI,810,IST,93,1320,7940
JAI,JAIPUR,6E,237,1234567,1,AMD,INDIRA GANDHI,2015,IST,94,1350,6070
JAI,JAIPUR,I5,1720,1234567,1,BLR,INDIRA GANDHI,850,IST,94,2120,6920
JAI,JAIPUR,G8,390,1234567,1,BOM,INDIRA GANDHI,735,IST,94,1680,7800
JAI,JAIPUR,SG,2986,1234567,1,VNS,INDIRA GANDHI,1035,IST,94,1630,5640
JAI,JAIPUR,SG,874,1234567,2,HYD,INDIRA GANDHI,1340,IST,94,2430,6060
JAI,JAIPUR,6E,217,1234567,1,BOM,INDIRA GANDHI,2135,IST,95,1540,5430
JAI,JAIPUR,LB,636,2,2,HYD,INDIRA GANDHI,1055,IST,95,1120,6610
JAI,JAIPUR,9W,2830,123456,1,IDR,INDIRA GANDHI,1530,IST,96,2820,6450
JAI,JAIPUR,9W,2830,123456,1,IDR,INDIRA GANDHI,1530,IST,96,2320,5760
JAI,JAIPUR,LB,655,1234567,2,BLR,INDIRA GANDHI,1820,IST,96,2300,6890
JAI,JAIPUR,9W,2624,1234567,2,DEL,INDIRA GANDHI,1805,IST,96,2680,6580
JAI,JAIPUR,9W,2416,1234567,2,DEL,INDIRA GANDHI,2020,IST,96,2120,7690
JAI,JAIPUR,9W,2258,1234567,2,DEL,INDIRA GANDHI,2155,IST,96,1000,5700
JAI,JAIPUR,9W,2624,1234567,1,UDR,INDIRA GANDHI,1840,IST,97,2190,5740
JAI,JAIPUR,6E,4961,1234567,2,DEL,INDIRA GANDHI,1120,IST,97,1940,7340
JAI,JAIPUR,9W,2250,1234567,2,DEL,INDIRA GANDHI,725,IST,98,2370,5530
JAI,JAIPUR,9W,2256,1234567,2,DEL,INDIRA GANDHI,2020,IST,98,2300,6950
JAI,JAIPUR,6E,641,1234567,1,BLR,INDIRA GANDHI,835,IST,99,2010,7320
JAI,JAIPUR,6E,175,1234567,2,CCU,INDIRA GANDHI,2200,IST,99,2920,5130
JAI,JAIPUR,9W,2807,1234567,2,DEL,INDIRA GANDHI,1315,IST,99,2340,5680
JAI,JAIPUR,6E,218,1234567,2,BOM,INDIRA GANDHI,510,IST,101,2160,7450
JAI,JAIPUR,6E,913,1234567,1,HYD,INDIRA GANDHI,1305,IST,102,2090,5320
JAI,JAIPUR,9W,2353,1234567,2,DEL,INDIRA GANDHI,1050,IST,102,2460,7830
JAI,JAIPUR,G8,701,1234567,1,CCU,INDIRA GANDHI,825,IST,103,2400,5330
JAI,JAIPUR,6E,394,1234567,2,BOM,INDIRA GANDHI,1725,IST,103,2300,5060
JAI,JAIPUR,9W,2170,1234567,2,DEL,LOKPRIYA GOPINATH BORDOLOI,335,IST,103,1930,6850
JAI,JAIPUR,9W,2623,1234567,1,DEL,RAJIV GANDHI,1620,IST,104,2310,5090
JAI,JAIPUR,9W,2255,1234567,1,DEL,RAJIV GANDHI,2105,IST,104,2460,7210
JAI,JAIPUR,AI,645,6,2,BOM,RAJIV GANDHI,1310,IST,105,1800,6260
JAI,JAIPUR,6E,218,1234567,2,BOM,RAJIV GANDHI,515,IST,106,1610,6700
JAI,JAIPUR,6E,207,1234567,2,CCU,RAJIV GANDHI,750,IST,107,1320,7440
JAI,JAIPUR,6E,504,1234567,1,BOM,RAJIV GANDHI,1905,IST,108,2290,7640
JAI,JAIPUR,6E,151,1234567,2,HYD,RAJIV GANDHI,610,IST,108,1840,6100
JAI,JAIPUR,9W,2830,7,1,IDR,RAJIV GANDHI,1530,IST,110,2400,7310
JAI,JAIPUR,9W,2807,1234567,2,DEL,RAJIV GANDHI,1315,IST,110,1710,7860
JAI,JAIPUR,6E,246,1234567,2,DEL,RAJIV GANDHI,1415,IST,110,2250,7680
JAI,JAIPUR,9I,644,1234567,2,DEL,RAJIV GANDHI,1805,IST,110,1620,6600
JAI,JAIPUR,9W,2250,1234567,2,DEL,DEVI AHILY BAI HOLKAR,730,IST,111,1600,7850
JAI,JAIPUR,9W,2247,1234567,1,DEL,DEVI AHILY BAI HOLKAR,1025,IST,112,2870,6880
JAI,JAIPUR,9W,2787,1234567,1,DEL,DEVI AHILY BAI HOLKAR,1635,IST,112,2580,7410
JAI,JAIPUR,9W,2251,1234567,1,DEL,DEVI AHILY BAI HOLKAR,1955,IST,112,1870,6830
JAI,JAIPUR,6E,169,1234567,2,BLR,DEVI AHILY BAI HOLKAR,400,IST,112,2300,7810
JAI,JAIPUR,6E,207,1234567,2,CCU,DEVI AHILY BAI HOLKAR,755,IST,112,2420,7820
JAI,JAIPUR,6E,638,1234567,1,HYD,CHANDIGARH,2235,IST,113,1310,6740
JAI,JAIPUR,SG,2637,1234567,2,DEL,CHANDIGARH,1020,IST,113,2460,5490
JAI,JAIPUR,6E,164,1234567,1,BLR,CHANDIGARH,145,IST,114,1050,6920
JAI,JAIPUR,G8,390,1234567,1,BOM,CHANDIGARH,740,IST,115,2740,6080
JAI,JAIPUR,6E,238,1234567,1,CCU,CHANDIGARH,730,IST,115,1070,5950
JAI,JAIPUR,SG,2637,1234567,2,DEL,JAMMU,1110,IST,116,1780,6420
JAI,JAIPUR,AI,492,1234567,2,DEL,JODHPUR,1330,IST,116,2250,5090
JAI,JAIPUR,S2,4418,1234567,1,BOM,JAISALMER,2020,IST,117,1220,6640
JAI,JAIPUR,6E,238,1234567,2,AMD,CHAUDARY CHARAN SINGH,800,IST,117,1460,6650
JAI,JAIPUR,G8,347,1234567,2,BOM,CHAUDARY CHARAN SINGH,805,IST,117,2280,5050
JAI,JAIPUR,9W,2416,1234567,2,DEL,CHAUDARY CHARAN SINGH,1700,IST,117,1920,5430
JAI,JAIPUR,LB,636,134567,2,HYD,CHENNAI,1055,IST,117,1160,6400
JAI,JAIPUR,S2,4053,1234567,1,BOM,CHENNAI,1625,IST,118,1680,7820
JAI,JAIPUR,I5,1721,1234567,2,BLR,CHENNAI,1625,IST,118,2690,7870
JAI,JAIPUR,AI,612,1234567,2,BOM,PUNE,1355,IST,118,2220,5780
JAI,JAIPUR,G8,392,1234567,2,BOM,PUNE,1550,IST,118,2170,6250
JAI,JAIPUR,S2,4054,1234567,2,BOM,PUNE,1655,IST,118,2070,7100
JAI,JAIPUR,9W,2170,1234567,2,DEL,PUNE,335,IST,118,1500,6510
JAI,JAIPUR,I5,1721,1234567,2,BLR,PUNE,915,IST,119,1080,7500
JAI,JAIPUR,9W,2416,1234567,2,DEL,PUNE,1700,IST,119,1610,6480
JAI,JAIPUR,6E,832,1234567,1,CCU,PUNE,2330,IST,120,1730,7440
JAI,JAIPUR,9W,2824,1234567,1,IDR,PUNE,1520,IST,120,2250,7410
JAI,JAIPUR,SG,2637,1234567,2,DEL,SARAT,1110,IST,120,1210,6180
JAI,JAIPUR,SG,2763,1234567,2,STV,MAHARANA PRATAP,645,IST,120,2190,7470
JAI,JAIPUR,9W,2249,1234567,1,DEL,MAHARANA PRATAP,705,IST,121,2200,6510
JAI,JAIPUR,I5,1426,2,1,PNQ,MAHARANA PRATAP,1645,IST,121,2850,5550
JAI,JAIPUR,SG,842,1234567,2,HYD,MAHARANA PRATAP,540,IST,121,1680,6380
JAI,JAIPUR,9W,2459,1234567,1,DEL,MAHARANA PRATAP,900,IST,122,1640,7830
JAI,JAIPUR,6E,175,1234567,2,CCU,MAHARANA PRATAP,2200,IST,122,1240,7050
JAI,JAIPUR,AI,645,6,1,JDH,MAHARANA PRATAP,1230,IST,123,1180,6420
JAI,JAIPUR,6E,548,1234567,1,MAA,LAL BAHADUR SHASTRI,1330,IST,123,1790,7870
JAI,JAIPUR,G8,701,123456,2,AMD,AHMEDABAD,850,IST,124,2600,6920
JAI,JAIPUR,9W,2258,1234567,2,DEL,AHMEDABAD,2155,IST,124,2200,5880
JAI,JAIPUR,G8,391,1234567,1,BOM,AHMEDABAD,1520,IST,125,2540,7550
JAI,JAIPUR,9W,2249,1234567,1,DEL,AHMEDABAD,705,IST,125,1690,5940
JAI,JAIPUR,6E,237,1234567,2,CCU,AHMEDABAD,2045,IST,125,1050,5880
JAI,JAIPUR,SG,2623,1234567,2,UDR,AHMEDABAD,830,IST,125,2040,7900
JAI,JAIPUR,6E,3813,1234567,2,DEL,BENGALURU,1935,IST,126,1280,6990
JAI,JAIPUR,6E,832,1234567,1,CCU,BENGALURU,2330,IST,127,2650,6420
JAI,JAIPUR,6E,736,1234567,1,DEL,BENGALURU,2240,IST,127,1730,6160
JAI,JAIPUR,SG,2623,1234567,2,UDR,BENGALURU,830,IST,127,1090,5790
JAI,JAIPUR,9W,2247,1234567,1,DEL,BENGALURU,1010,IST,128,1190,5370
JAI,JAIPUR,9W,2250,1234567,2,DEL,BENGALURU,730,IST,128,1850,7890
JAI,JAIPUR,AI,492,1234567,2,DEL,BENGALURU,1330,IST,128,2820,6580
JAI,JAIPUR,6E,914,1234567,2,HYD,BENGALURU,1745,IST,128,1590,6640
JAI,JAIPUR,6E,832,1234567,1,CCU,BENGALURU,2315,IST,129,2540,7600
JAI,JAIPUR,SG,2915,1234567,1,DEL,BENGALURU,1145,IST,129,2380,6120
JAI,JAIPUR,6E,116,1234567,2,PNQ,BENGALURU,2210,IST,129,1910,5400
JAI,JAIPUR,6E,237,1234567,1,AMD,BENGALURU,2030,IST,130,2070,6330
JAI,JAIPUR,6E,736,1234567,1,DEL,BENGALURU,2150,IST,130,1910,7060
JAI,JAIPUR,AI,611,1234567,1,BOM,BENGALURU,1315,IST,132,2870,5470
JAI,JAIPUR,I5,588,1234567,1,CCU,MUMBAI,2215,IST,132,2290,6640
JAI,JAIPUR,I5,1426,6,1,PNQ,MUMBAI,1915,IST,132,2780,7850
JAI,JAIPUR,SG,2637,1234567,1,UDR,MUMBAI,1050,IST,132,1580,5950
JAI,JAIPUR,9W,2169,1234567,1,DEL,MUMBAI,240,IST,134,2020,7430
JAI,JAIPUR,I5,1721,1234567,2,BLR,MUMBAI,915,IST,134,2950,5290
JAI,JAIPUR,6E,116,1234567,2,PNQ,MUMBAI,2205,IST,135,1360,7880
JAI,JAIPUR,6E,238,1234567,1,CCU,MUMBAI,740,IST,136,2410,6840
JAI,JAIPUR,SG,2623,1234567,1,DEL,MUMBAI,810,IST,136,1170,6470
JAI,JAIPUR,G8,492,1234567,2,BOM,MUMBAI,1555,IST,136,2440,6160
JAI,JAIPUR,6E,175,1234567,2,CCU,MUMBAI,2155,IST,136,1570,6720
JAI,JAIPUR,6E,548,1234567,1,MAA,MUMBAI,1325,IST,137,1690,6380
JAI,JAIPUR,9W,417,1234567,2,BOM,MUMBAI,2105,IST,137,1890,6230
JAI,JAIPUR,G8,390,1234567,1,BOM,MUMBAI,740,IST,138,1670,6880
JAI,JAIPUR,9W,418,1234567,1,BOM,MUMBAI,2035,IST,138,2280,6820
JAI,JAIPUR,9W,2260,1234567,1,UDR,MUMBAI,1205,IST,139,1940,6750
JAI,JAIPUR,G8,702,1234567,1,AMD,MUMBAI,1825,IST,140,1240,7540
JAI,JAIPUR,I5,1426,123457,1,PNQ,MUMBAI,1600,IST,140,1490,7300
JAI,JAIPUR,9W,2258,1234567,2,DEL,MUMBAI,2140,IST,140,2350,5840
JAI,JAIPUR,SG,2637,1234567,1,UDR,MUMBAI,955,IST,141,2690,6690
JAI,JAIPUR,9W,2255,1234567,1,DEL,MUMBAI,2125,IST,142,2080,7560
JAI,JAIPUR,9W,2353,1234567,2,DEL,MUMBAI,1050,IST,142,2320,6110
JAI,JAIPUR,G8,701,123456,2,AMD,NETAJI SUBHAS CHANDRA BOSE,900,IST,143,2580,7230
JAI,JAIPUR,6E,164,1234567,1,BLR,NETAJI SUBHAS CHANDRA BOSE,50,IST,149,1110,7220
JAI,JAIPUR,I5,1725,13457,2,BLR,NETAJI SUBHAS CHANDRA BOSE,30,IST,150,1260,6110
JAI,JAIPUR,9W,2787,1234567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1635,IST,154,2140,5850
JAI,JAIPUR,SG,923,123456,2,AMD,NETAJI SUBHAS CHANDRA BOSE,1305,IST,155,1770,5380
JAI,JAIPUR,6E,238,1234567,2,AMD,NETAJI SUBHAS CHANDRA BOSE,810,IST,161,1640,7100
JAI,JAIPUR,9W,2053,1234567,1,BOM,NETAJI SUBHAS CHANDRA BOSE,1605,IST,162,1820,5220
JAI,JAIPUR,SG,841,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,510,IST,163,1430,6920
JAI,JAIPUR,I5,1427,13457,2,PNQ,NETAJI SUBHAS CHANDRA BOSE,1710,IST,164,1750,5420
JAI,JAIPUR,SG,923,123456,2,AMD,NETAJI SUBHAS CHANDRA BOSE,1255,IST,166,1910,5890
JAI,JAIPUR,LB,667,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,1800,IST,171,1780,7650
JAI,JAIPUR,I5,1427,6,2,PNQ,NETAJI SUBHAS CHANDRA BOSE,1940,IST,171,2330,7040
JAI,JAIPUR,SG,841,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,725,IST,177,1790,7330
JAI,JAIPUR,6E,5098,1234567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,840,IST,178,1210,5270
JAI,JAIPUR,9W,2055,1234567,1,BOM,INDIRA GANDHI,750,IST,180,2830,5310
JAI,JAIPUR,SG,2981,1234567,2,JSA,INDIRA GANDHI,1100,IST,190,2050,5260
JAI,JAIPUR,6E,736,1234567,2,MAA,INDIRA GANDHI,2220,IST,190,1480,6810
JAI,JAIPUR,6E,469,1234567,1,BLR,INDIRA GANDHI,1945,IST,191,1110,6970
JAI,JAIPUR,AI,611,1,1,BOM,INDIRA GANDHI,1125,IST,191,2370,5320
JAI,JAIPUR,6E,117,1234567,1,PNQ,INDIRA GANDHI,210,IST,192,1860,7050
JAI,JAIPUR,6E,642,134567,2,BLR,INDIRA GANDHI,900,IST,192,1890,7980
JAI,JAIPUR,9W,2256,1234567,2,DEL,INDIRA GANDHI,1945,IST,192,2060,6420
JAI,JAIPUR,SG,2987,1234567,2,UDR,INDIRA GANDHI,1840,IST,192,2550,6720
JAI,JAIPUR,6E,175,1234567,2,CCU,INDIRA GANDHI,2155,IST,193,2270,5210
JAI,JAIPUR,I5,1542,1234567,1,HYD,INDIRA GANDHI,1115,IST,195,1970,6640
JAI,JAIPUR,9W,2383,1234567,2,BOM,INDIRA GANDHI,820,IST,195,2300,6930
JAI,JAIPUR,SG,979,1234567,1,CCU,INDIRA GANDHI,1935,IST,196,1830,5130
JAI,JAIPUR,9W,2459,1234567,1,DEL,INDIRA GANDHI,900,IST,196,1150,5660
JAI,JAIPUR,9W,2261,1234567,1,DEL,INDIRA GANDHI,1335,IST,196,2390,6780
JAI,JAIPUR,6E,638,1234567,1,HYD,INDIRA GANDHI,2130,IST,197,2940,7480
JAI,JAIPUR,I5,1426,123457,1,PNQ,INDIRA GANDHI,1645,IST,197,2220,5300
JAI,JAIPUR,AI,612,1234567,2,BOM,INDIRA GANDHI,740,IST,198,2290,6860
JAI,JAIPUR,9W,2830,123456,2,LKO,INDIRA GANDHI,1600,IST,198,2580,6560
JAI,JAIPUR,AI,491,1234567,1,DEL,INDIRA GANDHI,1255,IST,199,1480,5790
JAI,JAIPUR,9W,2383,1234567,2,BOM,INDIRA GANDHI,820,IST,199,1450,7760
JAI,JAIPUR,I5,1427,2,2,PNQ,INDIRA GANDHI,1710,IST,199,2350,6630
JAI,JAIPUR,6E,642,2,2,BLR,INDIRA GANDHI,900,IST,200,2790,7510
JAI,JAIPUR,I5,1720,1234567,1,BLR,INDIRA GANDHI,1135,IST,201,3680,9370
JAI,JAIPUR,9W,2251,1234567,1,DEL,INDIRA GANDHI,1955,IST,201,4400,9320
JAI,JAIPUR,6E,237,1234567,2,CCU,INDIRA GANDHI,2100,IST,201,4180,10580
JAI,JAIPUR,I5,1543,1234567,2,HYD,INDIRA GANDHI,1145,IST,201,4800,9650
JAI,JAIPUR,9W,2163,1234567,1,IXC,INDIRA GANDHI,1245,IST,202,3970,8230
JAI,JAIPUR,I5,1427,123457,2,PNQ,INDIRA GANDHI,1710,IST,202,4610,8550
JAI,JAIPUR,6E,6204,1234567,1,CCU,INDIRA GANDHI,1655,IST,203,4950,9950
JAI,JAIPUR,9W,2163,1234567,1,IXC,INDIRA GANDHI,1245,IST,203,3050,9770
JAI,JAIPUR,SG,922,123456,1,AMD,INDIRA GANDHI,1225,IST,204,3190,8520
JAI,JAIPUR,6E,409,1234567,1,UDR,INDIRA GANDHI,2040,IST,204,4130,10630
JAI,JAIPUR,I5,1427,6,2,PNQ,INDIRA GANDHI,1940,IST,204,4410,10810
JAI,JAIPUR,9W,2256,1234567,2,DEL,INDIRA GANDHI,1700,IST,206,3610,9140
JAI,JAIPUR,9W,2624,1234567,2,DEL,INDIRA GANDHI,1905,IST,206,3230,9240
JAI,JAIPUR,6E,913,1234567,2,IXJ,INDIRA GANDHI,1335,IST,206,4930,8960
