LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business,X,train_number,Train Name,SEQ,Arrival time,departure_time,Distance,Source Station,Source Station Name,Dest Station Code,Dest station_name,DAY,SL,1A,2A,3A
PNQ,PUNE,SG,516,123457,2,GOI,CHENNAI,1220,IST,290,4080,8290,x,53139,KOAA JSME PG,8,2:30:00,2:31:00,188,KOAA,KOLKATA,UDL,ANDAL JN.,123456,140,350,800,1100
PNQ,PUNE,AI,813,12345,1,IXC,CHENNAI,1320,IST,291,4040,8190,x,53139,KOAA JSME PG,9,2:39:00,2:41:00,196,KOAA,KOLKATA,RNG,RANI GANJ,7,270,480,870,960
PNQ,PUNE,6E,116,1234567,1,JAI,CHENNAI,2355,IST,292,4020,8280,x,53139,KOAA JSME PG,10,3:15:00,3:35:00,214,KOAA,KOLKATA,ASN,ASANSOL MAIN,1234567,190,570,860,1090
PNQ,PUNE,9W,2842,13457,2,BLR,CHENNAI,1125,IST,292,3170,9540,x,53139,KOAA JSME PG,11,3:42:00,3:43:00,219,KOAA,KOLKATA,BCQ,BARACHAK JN.,1234567,200,390,690,900
PNQ,PUNE,6E,385,2,1,MAA,CHENNAI,5,IST,293,3000,10080,x,53139,KOAA JSME PG,12,3:49:00,3:50:00,223,KOAA,KOLKATA,STN,SITARAMPUR J,1234567,290,390,780,920
PNQ,PUNE,6E,553,1234567,2,CCU,CHENNAI,20,IST,293,3260,10990,x,53139,KOAA JSME PG,13,3:55:00,3:56:00,227,KOAA,KOLKATA,SLS,SALANPUR,1234567,200,360,700,1030
PNQ,PUNE,AI,851,1234567,1,DEL,CHENNAI,705,IST,295,3600,10490,x,53139,KOAA JSME PG,14,4:03:00,4:04:00,234,KOAA,KOLKATA,RNPR,RUPNARAYANPU,1234567,120,610,780,1040
PNQ,PUNE,SG,519,1234567,2,BLR,CHENNAI,555,IST,296,4560,8560,x,53139,KOAA JSME PG,15,4:18:00,4:20:00,239,KOAA,KOLKATA,CRJ,CHITTARANJAN,136,160,440,740,970
PNQ,PUNE,SG,185,123457,2,COK,CHENNAI,1125,IST,300,4760,1280,x,53139,KOAA JSME PG,16,4:33:00,4:34:00,253,KOAA,KOLKATA,JMT,JAMTARA,13567,120,480,720,1090
PNQ,PUNE,9W,2573,1234567,2,HYD,CHENNAI,550,IST,300,4880,1270,x,53139,KOAA JSME PG,17,5:08:00,5:10:00,295,KOAA,KOLKATA,MDP,MADHUPUR JN.,1234567,170,520,780,1090
PNQ,PUNE,G8,174,6,2,DEL,CHENNAI,1045,IST,302,5010,12470,x,53139,KOAA JSME PG,18,5:50:00,5:50:00,324,KOAA,KOLKATA,JSME,JASIDIH JN.,1234567,110,540,740,970
PNQ,PUNE,I5,1473,7,2,BLR,CHENNAI,1300,IST,304,5890,11860,x,53179,CP - LGL PAS,2,14:12:00,14:13:00,2,KOAA,KOLKATA,DDJ,DUM DUM JN.,1234567,130,550,900,1040
PNQ,PUNE,I5,1427,13457,2,BLR,CHENNAI,1930,IST,305,5580,11230,x,53179,CP - LGL PAS,3,14:27:00,14:28:00,18,KOAA,KOLKATA,BP,BARRACKPORE,1234567,200,460,660,900
PNQ,PUNE,I5,1426,6,2,JAI,CHENNAI,1725,IST,307,5550,11380,x,53179,CP - LGL PAS,4,14:52:00,14:53:00,33,KOAA,KOLKATA,NH,NAIHATI JN.,1234567,180,340,810,1000
PNQ,PUNE,6E,407,2,2,COK,CHENNAI,1100,IST,308,6380,11970,x,53179,CP - LGL PAS,5,15:02:00,15:03:00,41,KOAA,KOLKATA,KPA,KANCHRAPARA,1234567,190,340,670,930
PNQ,PUNE,9W,2845,1345,1,AMD,CHENNAI,1455,IST,309,5660,12760,x,53179,CP - LGL PAS,6,15:08:00,15:09:00,44,KOAA,KOLKATA,KYI,KALYANI JN.,123457,120,570,750,1020
PNQ,PUNE,G8,172,1234567,2,DEL,CHENNAI,2055,IST,309,6940,12400,x,53179,CP - LGL PAS,7,15:23:00,15:24:00,57,KOAA,KOLKATA,CDH,CHAKDAHA,123457,240,500,710,940
PNQ,PUNE,9W,795,13457,1,DEL,CHENNAI,1625,IST,313,6750,11660,x,53179,CP - LGL PAS,8,15:40:00,15:41:00,69,KOAA,KOLKATA,RHA,RANAGHAT JN.,1234567,240,640,890,970
PNQ,PUNE,UK,991,1234567,1,DEL,CHENNAI,1930,IST,313,5530,12960,x,53179,CP - LGL PAS,9,15:48:00,15:49:00,73,KOAA,KOLKATA,KLNP,KALINARAYANP,1234567,190,380,760,980
PNQ,PUNE,SG,184,123457,2,DEL,CHENNAI,1555,IST,314,6000,12780,x,53179,CP - LGL PAS,10,15:54:00,15:55:00,77,KOAA,KOLKATA,BIJ,BIRNAGAR,1234567,180,370,850,1040
PNQ,PUNE,AI,514,123457,1,GOI,DR.BABASAHED AMBEDKAR,1430,IST,316,5180,12680,x,53179,CP - LGL PAS,11,16:00:00,16:01:00,80,KOAA,KOLKATA,THP,TAHERPUR,1234567,110,370,680,1020
PNQ,PUNE,6E,863,1234567,2,DEL,DR.BABASAHED AMBEDKAR,500,IST,317,5010,12710,x,53179,CP - LGL PAS,12,16:07:00,16:08:00,85,KOAA,KOLKATA,BDZ,BADKULLA,1234567,190,540,820,1030
PNQ,PUNE,6E,407,6,2,COK,DR.BABASAHED AMBEDKAR,1050,IST,318,5780,12120,x,53179,CP - LGL PAS,13,16:26:00,16:28:00,95,KOAA,KOLKATA,KNJ,KRISHNA NAGA,57,180,340,890,960
PNQ,PUNE,6E,407,13457,2,COK,DR.BABASAHED AMBEDKAR,1100,IST,318,5980,12290,x,53179,CP - LGL PAS,14,16:34:00,16:35:00,102,KOAA,KOLKATA,BPD,BAHADURPUR,57,200,540,860,1100
PNQ,PUNE,SG,185,123457,2,COK,DR.BABASAHED AMBEDKAR,1125,IST,318,5520,11830,x,53179,CP - LGL PAS,15,16:41:00,16:42:00,108,KOAA,KOLKATA,DHU,DHUBULIA,1234567,260,400,770,1040
PNQ,PUNE,I5,732,1234567,2,DEL,DR.BABASAHED AMBEDKAR,1815,IST,320,5000,12390,x,53179,CP - LGL PAS,16,16:48:00,16:49:00,113,KOAA,KOLKATA,MGM,MURAGACHHA,1234567,130,500,740,920
PNQ,PUNE,6E,351,1234567,1,AMD,DR.BABASAHED AMBEDKAR,555,IST,324,5210,12820,x,53179,CP - LGL PAS,17,16:58:00,16:59:00,123,KOAA,KOLKATA,BTY,BETHUADAHARI,1234567,240,650,700,980
PNQ,PUNE,SG,1216,123457,2,HYD,DR.BABASAHED AMBEDKAR,1240,IST,332,5030,11410,x,53179,CP - LGL PAS,18,17:04:00,17:05:00,127,KOAA,KOLKATA,SVH,SONADANGA,1234567,210,480,760,1000
PNY,PONDICHERRY,SG,1004,1234567,1,HYD,RAJIV GANDHI,1120,IST,95,2770,5210,x,53179,CP - LGL PAS,19,17:13:00,17:14:00,135,KOAA,KOLKATA,DEB,DEBAGRAM,1234567,140,420,800,1020
PNY,PONDICHERRY,SG,1005,1234567,2,HYD,RAJIV GANDHI,1140,IST,114,2670,7510,x,53179,CP - LGL PAS,20,17:20:00,17:21:00,140,KOAA,KOLKATA,PCX,PAGLA CHANDI,1234567,280,350,650,940
RAJ,RAJKOT,AI,496,357,2,DEL,MUMBAI,1930,IST,31,1540,7180,x,53179,CP - LGL PAS,21,17:27:00,17:28:00,146,KOAA,KOLKATA,PLY,PLASSEY,1234567,160,420,820,900
RAJ,RAJKOT,S2,4338,1234567,2,BOM,MUMBAI,1830,IST,66,2380,5020,x,53179,CP - LGL PAS,22,17:34:00,17:35:00,151,KOAA,KOLKATA,SRJN,SIRAJNAGAR,1234567,170,420,890,1000
RAJ,RAJKOT,S2,4337,1234567,1,BOM,MUMBAI,1800,IST,85,2330,7480,x,53179,CP - LGL PAS,23,17:40:00,17:41:00,155,KOAA,KOLKATA,REJ,REJINAGAR,1234567,100,540,700,1080
RAJ,RAJKOT,S2,4398,1234567,2,BOM,MUMBAI,640,IST,85,1030,5610,x,53179,CP - LGL PAS,24,17:50:00,17:51:00,164,KOAA,KOLKATA,BEB,BELDANGA,1234567,250,520,690,910
RAJ,RAJKOT,S2,4397,1234567,1,BOM,MUMBAI,610,IST,91,1100,7750,x,53179,CP - LGL PAS,25,17:57:00,17:58:00,170,KOAA,KOLKATA,BFT,BHABTA,1234567,280,520,790,910
RAJ,RAJKOT,AI,493,1234567,1,STV,MUMBAI,805,IST,95,1230,7650,x,53179,CP - LGL PAS,26,18:03:00,18:04:00,173,KOAA,KOLKATA,SGV,SARGACHNI,1234567,120,480,740,930
RAJ,RAJKOT,S2,4398,1234567,2,BOM,MUMBAI,640,IST,96,1880,5070,x,53179,CP - LGL PAS,27,18:09:00,18:10:00,176,KOAA,KOLKATA,NBPH,NEW BALRAMPU,1234567,130,620,810,960
RAJ,RAJKOT,AI,655,1234567,1,BOM,MUMBAI,1705,IST,117,2520,5320,x,53179,CP - LGL PAS,28,18:20:00,18:22:00,181,KOAA,KOLKATA,BPC,BERHAMPORE C,2,220,650,710,970
RAJ,RAJKOT,AI,495,357,1,DEL,MUMBAI,1850,IST,120,1800,6760,x,53179,CP - LGL PAS,29,18:28:00,18:29:00,185,KOAA,KOLKATA,CSZ,COSSIMBAZAR,134567,130,300,700,1090
RAJ,RAJKOT,S2,4079,1234567,1,BOM,MUMBAI,1340,IST,121,2090,6660,x,53179,CP - LGL PAS,30,18:36:00,18:37:00,192,KOAA,KOLKATA,MBB,MURSHIDABAD,2,260,420,850,930
RAJ,RAJKOT,S2,4379,1234567,1,BOM,INDIRA GANDHI,2040,IST,121,1150,7710,x,53179,CP - LGL PAS,31,18:45:00,18:46:00,200,KOAA,KOLKATA,JJG,JIAGANJ,134567,100,570,680,930
RAJ,RAJKOT,S2,4379,1234567,1,BOM,INDIRA GANDHI,2055,IST,125,2310,6620,x,53179,CP - LGL PAS,32,18:56:00,18:57:00,211,KOAA,KOLKATA,BQG,BHAGWANGOLA,1234567,170,380,790,980
RAJ,RAJKOT,S2,4080,1234567,2,BOM,SARAT,1410,IST,125,1740,5010,x,53179,CP - LGL PAS,33,19:02:00,19:03:00,215,KOAA,KOLKATA,PRTL,PIRTALA,1234567,150,320,770,910
RAJ,RAJKOT,AI,655,1234567,1,BOM,MUMBAI,1705,IST,129,1730,7990,x,53179,CP - LGL PAS,34,19:09:00,19:11:00,221,KOAA,KOLKATA,KRP,KRISHNAPUR,1234567,190,340,870,1070
RAJ,RAJKOT,AI,493,1234567,2,DEL,MUMBAI,840,IST,136,2270,5310,x,53179,CP - LGL PAS,35,19:35:00,19:35:00,223,KOAA,KOLKATA,LGL,LALGOLA,1234567,230,520,870,900
RAJ,RAJKOT,AI,497,146,1,DEL,MUMBAI,700,IST,162,1050,6830,x,53211,PNBE - SSM P,2,15:16:00,15:17:00,2,PNBE,PATNA JN.,SCY,SACHIWALAYA,1234567,280,600,750,1100
RAJ,RAJKOT,S2,4080,1234567,2,BOM,MUMBAI,1410,IST,199,2280,6150,x,53211,PNBE - SSM P,3,15:21:00,15:23:00,6,PNBE,PATNA JN.,PWS,PHULWARI SHA,1234567,240,620,680,920
RAJ,RAJKOT,AI,656,1234567,2,BOM,MUMBAI,1740,IST,200,2900,7940,x,53211,PNBE - SSM P,4,15:30:00,15:35:00,9,PNBE,PATNA JN.,DNR,DANAPUR,1234567,260,590,700,1010
RAJ,RAJKOT,S2,4490,1234567,2,BOM,MUMBAI,2110,IST,206,5000,8100,x,53211,PNBE - SSM P,5,15:40:00,15:42:00,15,PNBE,PATNA JN.,NEO,NEORA,146,210,440,720,1020
RAJ,RAJKOT,AI,656,1234567,2,BOM,MUMBAI,1740,IST,218,3180,8960,x,53211,PNBE - SSM P,6,15:56:00,15:58:00,27,PNBE,PATNA JN.,BTA,BIHTA,15,120,480,690,980
RAJ,RAJKOT,AI,498,146,2,DEL,MUMBAI,735,IST,228,3190,9030,x,53211,PNBE - SSM P,7,16:21:00,16:23:00,39,PNBE,PATNA JN.,KUA,KULHARIA,15,120,390,650,910
RAJ,RAJKOT,S2,4079,1234567,1,BOM,MUMBAI,1340,IST,238,4400,8510,x,53211,PNBE - SSM P,8,16:50:00,17:00:00,49,PNBE,PATNA JN.,ARA,ARA,1234567,170,430,780,990
RAJ,RAJKOT,AI,655,1234567,1,BOM,MUMBAI,1705,IST,252,3850,9800,x,53211,PNBE - SSM P,9,17:22:00,17:24:00,68,PNBE,PATNA JN.,GQN,GARAHANI,1234567,100,610,870,940
RAJ,RAJKOT,AI,656,1234567,2,BOM,INDIRA GANDHI,1740,IST,283,3430,9480,x,53211,PNBE - SSM P,10,17:55:00,17:57:00,87,PNBE,PATNA JN.,PIRO,PIRO,1234567,210,600,670,1010
RAJ,RAJKOT,S2,4486,1234567,1,BOM,INDIRA GANDHI,610,IST,287,4240,10540,x,53211,PNBE - SSM P,11,18:24:00,18:26:00,105,PNBE,PATNA JN.,XBKJ,BIKRAM GANJ,1234567,250,380,680,920
RAJ,RAJKOT,S2,4380,1234567,2,BOM,INDIRA GANDHI,2130,IST,292,4540,10530,x,53211,PNBE - SSM P,12,18:53:00,18:55:00,126,PNBE,PATNA JN.,GNK,GARHNOKHA,1234567,200,600,810,910
RJA,RAJAMUNDRY,9W,2760,1234567,2,HYD,BENGALURU,1525,IST,26,2760,6230,x,53211,PNBE - SSM P,13,19:40:00,19:40:00,146,PNBE,PATNA JN.,SSM,SASARAM,1234567,210,330,670,1010
RJA,RAJAMUNDRY,2T,311,1234567,2,HYD,BENGALURU,1055,IST,79,1610,7330,x,53213,PNBE-GAYA PA,2,14:10:00,14:11:00,6,PNBE,PATNA JN.,PRBZ,PARSA BAZAR,1234567,250,500,880,1080
RJA,RAJAMUNDRY,SG,1061,1234567,1,HYD,BENGALURU,1130,IST,83,1910,6560,x,53213,PNBE-GAYA PA,3,14:15:00,14:16:00,10,PNBE,PATNA JN.,RSMN,RAMGOVINDSIN,123457,230,450,820,1000
RJA,RAJAMUNDRY,9W,2796,1234567,2,HYD,BENGALURU,1200,IST,87,1960,5300,x,53213,PNBE-GAYA PA,4,14:20:00,14:21:00,12,PNBE,PATNA JN.,PNUG,PUNPUN GHAT,2357,210,390,750,1060
RJA,RAJAMUNDRY,6E,7124,1234567,2,MAA,RAJIV GANDHI,1605,IST,88,2160,5680,x,53213,PNBE-GAYA PA,5,14:25:00,14:26:00,13,PNBE,PATNA JN.,PPN,PUNPUN,15,290,300,710,1080
RJA,RAJAMUNDRY,2T,311,1234567,1,HYD,RAJIV GANDHI,915,IST,96,2320,6820,x,53213,PNBE-GAYA PA,6,14:28:00,14:29:00,15,PNBE,PATNA JN.,JTDM,JATDUMRI HAL,15,280,530,750,940
RJA,RAJAMUNDRY,2T,312,134567,1,BLR,RAJIV GANDHI,1310,IST,98,1560,6220,x,53213,PNBE-GAYA PA,7,14:33:00,14:34:00,18,PNBE,PATNA JN.,PFT,POTHAHI,1234567,220,540,720,970
RJA,RAJAMUNDRY,2T,313,1234567,2,MAA,RAJIV GANDHI,945,IST,98,2070,6850,x,53213,PNBE-GAYA PA,8,14:38:00,14:39:00,22,PNBE,PATNA JN.,NEMA,NEMA HALT,1234567,180,380,830,1000
RJA,RAJAMUNDRY,6E,7118,1234567,1,HYD,RAJIV GANDHI,825,IST,99,2980,7170,x,53213,PNBE-GAYA PA,9,14:43:00,14:44:00,23,PNBE,PATNA JN.,NDW,NADWAN,1234567,130,640,840,980
RJA,RAJAMUNDRY,SG,1602,1234567,2,HYD,RAJIV GANDHI,1240,IST,101,1090,5780,x,53213,PNBE-GAYA PA,10,14:53:00,14:54:00,29,PNBE,PATNA JN.,TEA,TAREGNA,1234567,140,440,840,1070
RJA,RAJAMUNDRY,2T,314,1234567,1,MAA,RAJIV GANDHI,1310,IST,103,1720,6650,x,53213,PNBE-GAYA PA,11,15:06:00,15:07:00,36,PNBE,PATNA JN.,NDU,NADAUL,124567,240,640,720,940
RJA,RAJAMUNDRY,6E,7125,1234567,1,MAA,RAJIV GANDHI,1905,IST,106,1680,6500,x,53213,PNBE-GAYA PA,12,15:14:00,15:15:00,40,PNBE,PATNA JN.,KRON,KARONA HALT,3,230,460,660,1080
RJA,RAJAMUNDRY,SG,1061,1234567,1,HYD,RAJIV GANDHI,1220,IST,107,1520,7500,x,53213,PNBE-GAYA PA,13,15:19:00,15:20:00,44,PNBE,PATNA JN.,JHD,JEHANABAD,124567,240,610,720,1050
RJA,RAJAMUNDRY,SG,1061,1234567,1,HYD,RAJIV GANDHI,1130,IST,112,2560,5690,x,53213,PNBE-GAYA PA,14,15:27:00,15:28:00,47,PNBE,PATNA JN.,JHDC,JAHANABAD  C,1234567,240,600,870,1070
RJA,RAJAMUNDRY,2T,311,1234567,1,HYD,RAJIV GANDHI,915,IST,117,2610,7120,x,53213,PNBE-GAYA PA,15,15:33:00,15:34:00,51,PNBE,PATNA JN.,IAM,MAI HALT,1234567,250,500,850,1020
RJA,RAJAMUNDRY,6E,7122,1234567,2,HYD,RAJIV GANDHI,1250,IST,122,2740,5190,x,53213,PNBE-GAYA PA,16,15:37:00,15:38:00,53,PNBE,PATNA JN.,NZP,NIYAZIPUR HA,2,100,650,770,1100
RJA,RAJAMUNDRY,2T,505,134567,2,BLR,RAJIV GANDHI,1720,IST,123,1570,6430,x,53213,PNBE-GAYA PA,17,15:49:00,15:50:00,57,PNBE,PATNA JN.,THA,TEHTA,134567,120,410,820,1000
RJA,RAJAMUNDRY,SG,1602,1234567,2,HYD,RAJIV GANDHI,1150,IST,123,2030,5600,x,53213,PNBE-GAYA PA,18,15:55:00,15:56:00,61,PNBE,PATNA JN.,MDE,MAKHDUMPUR G,2,110,480,670,950
RJA,RAJAMUNDRY,2T,207,1234567,2,HYD,CHENNAI,1645,IST,123,2210,6390,x,53213,PNBE-GAYA PA,19,16:01:00,16:02:00,66,PNBE,PATNA JN.,WW,WANABAR HALT,134567,120,320,820,1000
RJA,RAJAMUNDRY,9W,2760,1234567,2,HYD,CHENNAI,1525,IST,124,2480,6650,x,53213,PNBE-GAYA PA,20,16:05:00,16:06:00,66,PNBE,PATNA JN.,NERH,NER HALT,1234567,250,470,720,980
RJA,RAJAMUNDRY,9W,2796,1234567,2,HYD,CHENNAI,1200,IST,125,2000,6790,x,53213,PNBE-GAYA PA,21,16:09:00,16:10:00,72,PNBE,PATNA JN.,BBHT,BARABAR HALT,1234567,290,480,830,1030
RJA,RAJAMUNDRY,9W,2967,1234567,1,MAA,CHENNAI,1100,IST,126,2390,5710,x,53213,PNBE-GAYA PA,22,16:13:00,16:14:00,75,PNBE,PATNA JN.,BELA,BELA,1234567,160,350,650,910
RJA,RAJAMUNDRY,6E,7121,1234567,1,BLR,BENGALURU,1210,IST,129,2830,5770,x,53213,PNBE-GAYA PA,23,16:19:00,16:20:00,80,PNBE,PATNA JN.,NYM,NEYAMATPUR H,1234567,300,540,890,910
RJA,RAJAMUNDRY,6E,7119,1234567,2,BLR,BENGALURU,845,IST,130,1300,7880,x,53213,PNBE-GAYA PA,24,16:23:00,16:24:00,81,PNBE,PATNA JN.,OREH,ORE HALT,1234567,200,590,800,1010
RJA,RAJAMUNDRY,2T,503,134567,2,MAA,BENGALURU,1350,IST,130,1960,7430,x,53213,PNBE-GAYA PA,25,16:29:00,16:30:00,85,PNBE,PATNA JN.,CKH,CHAKAND,1234567,250,480,760,1010
RJA,RAJAMUNDRY,9W,2759,1234567,1,HYD,BENGALURU,1500,IST,132,2050,6340,x,53213,PNBE-GAYA PA,26,17:05:00,17:05:00,94,PNBE,PATNA JN.,GAYA,GAYA JN.,1234567,240,370,840,960
RJA,RAJAMUNDRY,SG,1602,1234567,2,HYD,RAJIV GANDHI,1150,IST,132,1350,5840,x,54005,DELHI BHIWAN,2,4:27:00,4:28:00,2,DLI,DELHI JN.,DKZ,DELHI-KISHAN,1234567,270,460,820,1000
RJA,RAJAMUNDRY,2T,208,1234567,1,HYD,RAJIV GANDHI,1625,IST,136,2710,5490,x,54005,DELHI BHIWAN,3,4:32:00,4:33:00,4,DLI,DELHI JN.,VVKP,VIVEKANANDPU,1234567,290,560,820,910
RJA,RAJAMUNDRY,2T,504,134567,1,MAA,RAJIV GANDHI,1650,IST,138,2950,6400,x,54005,DELHI BHIWAN,4,4:36:00,4:37:00,5,DLI,DELHI JN.,DBSI,DAYA BASTI,2357,110,420,680,1020
RJA,RAJAMUNDRY,2T,312,2,1,BLR,RAJIV GANDHI,1310,IST,149,2570,7180,x,54005,DELHI BHIWAN,5,4:44:00,4:45:00,10,DLI,DELHI JN.,SSB,SHAKUR BASTI,15,170,590,890,990
RJA,RAJAMUNDRY,SG,1602,1234567,2,HYD,RAJIV GANDHI,1130,IST,153,1490,7990,x,54005,DELHI BHIWAN,6,4:52:00,4:53:00,13,DLI,DELHI JN.,MGLP,MANGOLPURI,15,280,590,880,1010
RJA,RAJAMUNDRY,6E,7126,1234567,2,HYD,RAJIV GANDHI,1955,IST,165,1760,6800,x,54005,DELHI BHIWAN,7,4:58:00,4:59:00,17,DLI,DELHI JN.,NNO,NANGLOI,1234567,250,610,700,930
RJA,RAJAMUNDRY,9W,2795,1234567,1,HYD,RAJIV GANDHI,1140,IST,184,1580,5090,x,54005,DELHI BHIWAN,8,5:04:00,5:05:00,20,DLI,DELHI JN.,MQC,MUNDKA HALT,1234567,260,360,710,1060
RJA,RAJAMUNDRY,SG,1061,1234567,1,HYD,RAJIV GANDHI,1110,IST,186,2690,6650,x,54005,DELHI BHIWAN,9,5:10:00,5:11:00,23,DLI,DELHI JN.,GHE,GHEVRA,1234567,270,400,890,950
RJA,RAJAMUNDRY,9W,2795,1234567,1,HYD,RAJIV GANDHI,1135,IST,190,2110,5120,x,54005,DELHI BHIWAN,10,5:18:00,5:19:00,29,DLI,DELHI JN.,BGZ,BAHADURGARH,1234567,210,420,690,1020
RJA,RAJAMUNDRY,2T,311,2,2,BLR,RAJIV GANDHI,945,IST,190,1960,6940,x,54005,DELHI BHIWAN,11,5:28:00,5:29:00,37,DLI,DELHI JN.,ASE,ASAUDAH,1234567,130,540,740,940
RJA,RAJAMUNDRY,9W,2759,1234567,1,HYD,RAJIV GANDHI,1500,IST,193,2650,6630,x,54005,DELHI BHIWAN,12,5:35:00,5:36:00,43,DLI,DELHI JN.,ROHN,ROHAD NAGAR,1234567,120,460,730,920
RJA,RAJAMUNDRY,2T,502,134567,1,BLR,RAJIV GANDHI,1325,IST,198,2150,6640,x,54005,DELHI BHIWAN,13,5:41:00,5:42:00,47,DLI,DELHI JN.,SPZ,SAMPLA,123457,190,600,830,1010
RJA,RAJAMUNDRY,2T,311,1234567,1,HYD,RAJIV GANDHI,1035,IST,204,3310,10710,x,54005,DELHI BHIWAN,14,5:47:00,5:48:00,51,DLI,DELHI JN.,ISM,ISMAILA HARY,1234567,220,450,780,1020
RJA,RAJAMUNDRY,2T,311,134567,2,BLR,CHENNAI,945,IST,204,3480,9790,x,54005,DELHI BHIWAN,15,5:55:00,5:56:00,58,DLI,DELHI JN.,KRZ,KHARAWAR,146,260,590,820,1060
RJA,RAJAMUNDRY,6E,7123,1234567,1,HYD,CHENNAI,1545,IST,240,3750,10250,x,54005,DELHI BHIWAN,16,6:03:00,6:04:00,64,DLI,DELHI JN.,ABO,ASTHAL BOHAR,15,100,450,720,1060
RJA,RAJAMUNDRY,2T,304,1234567,2,HYD,CHENNAI,1330,IST,286,4420,9600,x,54005,DELHI BHIWAN,17,6:32:00,6:35:00,69,DLI,DELHI JN.,ROK,ROHTAK JN.,15,190,550,770,1030
RJA,RAJAMUNDRY,9W,2968,1234567,2,MAA,CHENNAI,1125,IST,298,3540,9700,x,54005,DELHI BHIWAN,18,6:48:00,6:50:00,84,DLI,DELHI JN.,LHLL,LAHLI,1234567,160,350,890,1040
RPR,SWAMI VIVEKANANDA,6E,252,1234567,1,IDR,RAJA BHOJO,1845,IST,27,2440,5050,x,54005,DELHI BHIWAN,19,7:03:00,7:05:00,90,DLI,DELHI JN.,KLNK,KALANAUR KAL,1234567,200,590,810,1010
RPR,SWAMI VIVEKANANDA,6E,454,2,2,DEL,RAJA BHOJO,1910,IST,30,2220,5290,x,54005,DELHI BHIWAN,20,7:13:00,7:15:00,98,DLI,DELHI JN.,KHRK,KHARAK,1234567,280,610,770,940
RPR,SWAMI VIVEKANANDA,6E,708,1234567,2,IDR,BENGALURU,1710,IST,31,1470,7270,x,54005,DELHI BHIWAN,21,7:24:00,7:26:00,106,DLI,DELHI JN.,BMLL,BAMLA,124567,150,450,740,920
RPR,SWAMI VIVEKANANDA,6E,708,1234567,1,CCU,MUMBAI,1645,IST,33,1770,5190,x,54005,DELHI BHIWAN,22,7:36:00,7:38:00,114,DLI,DELHI JN.,BNWC,BHIWANI CITY,3,100,360,710,1090
RPR,SWAMI VIVEKANANDA,9I,864,1234567,1,BHO,MUMBAI,1135,IST,38,2290,6050,x,54005,DELHI BHIWAN,23,8:10:00,8:10:00,119,DLI,DELHI JN.,BNW,BHIWANI JN.,124567,190,480,820,1000
RPR,SWAMI VIVEKANANDA,AI,651,1234567,2,VTZ,MUMBAI,1230,IST,39,1220,5480,x,54031,DELHI JIND P,2,11:57:00,11:58:00,2,DLI,DELHI JN.,DKZ,DELHI-KISHAN,1234567,250,580,850,1000
RPR,SWAMI VIVEKANANDA,6E,815,1234567,2,HYD,MUMBAI,1945,IST,42,2270,6140,x,54031,DELHI JIND P,3,12:02:00,12:03:00,4,DLI,DELHI JN.,VVKP,VIVEKANANDPU,1234567,110,450,730,950
RPR,SWAMI VIVEKANANDA,S2,4375,1234567,1,BOM,MUMBAI,820,IST,67,1630,7410,x,54031,DELHI JIND P,4,12:07:00,12:08:00,5,DLI,DELHI JN.,DBSI,DAYA BASTI,1234567,120,520,710,1030
RPR,SWAMI VIVEKANANDA,6E,252,1234567,1,IDR,MUMBAI,1635,IST,67,2900,5610,x,54031,DELHI JIND P,5,12:16:00,12:18:00,10,DLI,DELHI JN.,SSB,SHAKUR BASTI,123457,210,490,820,1060
RPR,SWAMI VIVEKANANDA,6E,454,134567,2,DEL,MUMBAI,1930,IST,67,1890,7130,x,54031,DELHI JIND P,6,12:25:00,12:26:00,13,DLI,DELHI JN.,MGLP,MANGOLPURI,1234567,230,620,790,1000
RPR,SWAMI VIVEKANANDA,9I,863,1234567,1,HYD,MUMBAI,750,IST,80,1750,6530,x,54031,DELHI JIND P,7,12:31:00,12:32:00,17,DLI,DELHI JN.,NNO,NANGLOI,1234567,280,400,830,940
RPR,SWAMI VIVEKANANDA,AI,651,1234567,1,BOM,MUMBAI,1150,IST,81,2120,5580,x,54031,DELHI JIND P,8,12:37:00,12:38:00,20,DLI,DELHI JN.,MQC,MUNDKA HALT,1234567,110,460,760,910
RPR,SWAMI VIVEKANANDA,6E,245,1234567,1,CCU,MUMBAI,805,IST,81,1330,5630,x,54031,DELHI JIND P,9,12:43:00,12:44:00,23,DLI,DELHI JN.,GHE,GHEVRA,1234567,120,390,870,1070
RPR,SWAMI VIVEKANANDA,AI,478,23,2,DEL,MUMBAI,745,IST,81,1940,5520,x,54031,DELHI JIND P,10,12:52:00,12:53:00,29,DLI,DELHI JN.,BGZ,BAHADURGARH,1234567,250,570,710,1010
RPR,SWAMI VIVEKANANDA,AI,478,2357,2,DEL,MUMBAI,745,IST,81,2440,5180,x,54031,DELHI JIND P,11,13:03:00,13:04:00,37,DLI,DELHI JN.,ASE,ASAUDAH,1234567,200,620,840,940
